bin_index,bin_center,count
0,0.500,0
1,1.500,0
2,2.500,0
3,3.500,0
4,4.500,0
5,5.500,0
6,6.500,0
7,7.500,0
8,8.500,0
9,9.500,0
10,10.500,0
11,11.500,0
12,12.500,0
13,13.500,0
14,14.500,0
15,15.500,0
16,16.500,0
17,17.500,0
18,18.500,0
19,19.500,0
20,20.500,0
21,21.500,0
22,22.500,0
23,23.500,0
24,24.500,0
25,25.500,0
26,26.500,0
27,27.500,0
28,28.500,0
29,29.500,0
30,30.500,0
31,31.500,0
32,32.500,0
33,33.500,0
34,34.500,0
35,35.500,0
36,36.500,0
37,37.500,0
38,38.500,0
39,39.500,0
40,40.500,0
41,41.500,0
42,42.500,0
43,43.500,0
44,44.500,0
45,45.500,0
46,46.500,0
47,47.500,0
48,48.500,0
49,49.500,0
50,50.500,0
51,51.500,0
52,52.500,0
53,53.500,0
54,54.500,0
55,55.500,0
56,56.500,0
57,57.500,0
58,58.500,0
59,59.500,0
60,60.500,0
61,61.500,0
62,62.500,0
63,63.500,0
64,64.500,0
65,65.500,0
66,66.500,0
67,67.500,0
68,68.500,0
69,69.500,0
70,70.500,0
71,71.500,0
72,72.500,0
73,73.500,0
74,74.500,0
75,75.500,0
76,76.500,0
77,77.500,0
78,78.500,0
79,79.500,0
80,80.500,0
81,81.500,0
82,82.500,0
83,83.500,0
84,84.500,0
85,85.500,0
86,86.500,0
87,87.500,0
88,88.500,0
89,89.500,0
90,90.500,0
91,91.500,0
92,92.500,0
93,93.500,0
94,94.500,0
95,95.500,0
96,96.500,0
97,97.500,0
98,98.500,0
99,99.500,0
100,100.500,0
101,101.500,0
102,102.500,0
103,103.500,0
104,104.500,0
105,105.500,0
106,106.500,0
107,107.500,0
108,108.500,0
109,109.500,0
110,110.500,0
111,111.500,0
112,112.500,0
113,113.500,0
114,114.500,0
115,115.500,0
116,116.500,0
117,117.500,0
118,118.500,0
119,119.500,0
120,120.500,0
121,121.500,0
122,122.500,0
123,123.500,0
124,124.500,0
125,125.500,0
126,126.500,0
127,127.500,0
128,128.500,0
129,129.500,0
130,130.500,0
131,131.500,0
132,132.500,0
133,133.500,0
134,134.500,0
135,135.500,0
136,136.500,0
137,137.500,0
138,138.500,0
139,139.500,0
140,140.500,0
141,141.500,0
142,142.500,0
143,143.500,0
144,144.500,0
145,145.500,0
146,146.500,0
147,147.500,0
148,148.500,0
149,149.500,0
150,150.500,0
151,151.500,0
152,152.500,0
153,153.500,0
154,154.500,0
155,155.500,0
156,156.500,0
157,157.500,0
158,158.500,0
159,159.500,0
160,160.500,0
161,161.500,0
162,162.500,0
163,163.500,0
164,164.500,0
165,165.500,0
166,166.500,0
167,167.500,0
168,168.500,0
169,169.500,0
170,170.500,0
171,171.500,0
172,172.500,0
173,173.500,0
174,174.500,0
175,175.500,0
176,176.500,0
177,177.500,0
178,178.500,0
179,179.500,0
180,180.500,0
181,181.500,0
182,182.500,0
183,183.500,0
184,184.500,0
185,185.500,0
186,186.500,0
187,187.500,0
188,188.500,0
189,189.500,0
190,190.500,0
191,191.500,0
192,192.500,0
193,193.500,0
194,194.500,0
195,195.500,0
196,196.500,0
197,197.500,0
198,198.500,0
199,199.500,0
200,200.500,0
201,201.500,0
202,202.500,0
203,203.500,0
204,204.500,0
205,205.500,0
206,206.500,0
207,207.500,0
208,208.500,0
209,209.500,0
210,210.500,0
211,211.500,0
212,212.500,0
213,213.500,0
214,214.500,0
215,215.500,0
216,216.500,0
217,217.500,0
218,218.500,0
219,219.500,0
220,220.500,0
221,221.500,0
222,222.500,0
223,223.500,0
224,224.500,0
225,225.500,0
226,226.500,0
227,227.500,0
228,228.500,0
229,229.500,0
230,230.500,0
231,231.500,0
232,232.500,0
233,233.500,0
234,234.500,0
235,235.500,0
236,236.500,0
237,237.500,0
238,238.500,0
239,239.500,0
240,240.500,0
241,241.500,0
242,242.500,0
243,243.500,0
244,244.500,0
245,245.500,0
246,246.500,0
247,247.500,0
248,248.500,0
249,249.500,0
250,250.500,0
251,251.500,0
252,252.500,0
253,253.500,0
254,254.500,0
255,255.500,0
